630,629,91927,630,68931,1468355941.46
630,629,91927,630,68931,1468355977.92
630,629,91927,630,68931,1468356015.9
630,629,91927,630,68931,1468356051.54
630,629,91927,630,68931,1468356087.47
629,629,114637,629,95966,1468356123.31
629,629,114637,629,95966,1468356159.71
629,629,124737,628,109230,1468356194.66
629,629,124737,628,109230,1468356230.97
629,629,124737,628,109230,1468356267.49
629,629,114637,629,95966,1468356304.67
629,629,124737,628,109230,1468356342.44
629,629,124737,628,109230,1468356379.35
629,629,124737,628,109230,1468356416.64
629,629,124737,628,109230,1468356456.44
629,629,124737,628,109230,1468356496.74
629,629,124737,628,109230,1468356537.07
628,629,132449,627,145597,1468356576.82
629,629,124737,628,109230,1468356616.33
629,629,124737,628,109230,1468356653.39
628,629,132449,627,145597,1468356692.55
629,629,124737,628,109230,1468356734.08
628,629,132449,627,145597,1468356771.48
628,629,136742,627,159477,1468356807.72
628,629,132449,627,145597,1468356844.28
628,629,132449,627,145597,1468356881.37
628,629,136742,627,159477,1468356922.83
628,629,132449,627,145597,1468356963.15
628,629,136742,627,159477,1468357001.76
628,629,136742,627,159477,1468357072.86
628,629,144279,627,162010,1468357111.79
628,629,136742,627,159477,1468357153.17
628,629,136742,627,159477,1468357193.86
628,629,144279,627,162010,1468357232.58
628,629,144279,627,162010,1468357272.56
627,629,68258,625,94218,1468357312.9
628,629,144279,627,162010,1468357350.27
627,629,68258,625,94218,1468357384.72
628,629,144279,627,162010,1468357420.07
627,629,68258,625,94218,1468357456.9
628,629,144279,627,162010,1468357495.86
628,629,144279,627,162010,1468357537.76
627,629,68258,625,94218,1468357576.76
628,629,144279,627,162010,1468357615.5
628,629,144279,627,162010,1468357654.45
627,629,68258,625,94218,1468357692.99
627,629,81372,625,101590,1468357735.13
627,629,81372,625,101590,1468357771.31
627,629,81372,625,101590,1468357807.16
627,629,68258,625,94218,1468357844.56
627,629,68258,625,94218,1468357888.06
627,629,81372,625,101590,1468357926.36
627,630,94405,625,103714,1468357962.5
627,630,94405,625,103714,1468357998.97
627,630,94405,625,103714,1468358034.37
627,630,94405,625,103714,1468358072.23
627,630,94405,625,103714,1468358106.42
627,629,81372,625,101590,1468358141.99
627,629,81372,625,101590,1468358179.08
627,629,81372,625,101590,1468358216.48
627,630,94405,625,103714,1468358257.22
626,627,116187,626,114496,1468358295.35
626,627,116187,626,114496,1468358334.87
626,627,116187,626,114496,1468358376.03
626,627,116187,626,114496,1468358417.16
626,627,116187,626,114496,1468358456.41
626,627,116187,626,114496,1468358493.35
626,627,116187,626,114496,1468358533.99
626,627,116187,626,114496,1468358573.77
626,627,118429,626,115557,1468358610.0
626,627,116187,626,114496,1468358646.56
626,627,118429,626,115557,1468358684.23
626,627,118429,626,115557,1468358722.33
626,627,116187,626,114496,1468358760.16
626,627,116187,626,114496,1468358796.92
626,627,116187,626,114496,1468358834.47
626,627,118429,626,115557,1468358872.78
627,627,122101,626,118162,1468358913.22
626,627,118429,626,115557,1468358946.37
